Winter.treatment,Origin,Population,MotherID,Spiderling,Photo,Cocoon_number,Oviposition_date,Planned.opening.Date,Planned.opening.time,Opened.by,Actual.opening.date,Actual.opening.time,Weighed.by,Mass..mg.,Mass..ug.,Photo.by,Factor,Measured.by,Leg.length,Leg.length_corrected,Which.leg.,round,Notes,Mother_LegLength_um,MotherMeasuredBy,MotherLegLengthNotes
Estonia,Estonia,Paernu,E18-Paernu-159,E18-Paernu-159_13,n,2,16-08-18,16-04-19,0.625,L. Zander,16-04-19,0.631944444,T. Moeller,0.281,281,J. Balk,0.63,L. Zander,865.88,545.5044,right,post,NA,5146.76,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-159,E18-Paernu-159_14,n,2,16-08-18,16-04-19,0.625,L. Zander,16-04-19,0.631944444,T. Moeller,0.28,280,J. Balk,0.63,L. Zander,838.57,528.2991,right,post,NA,5146.76,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-159,E18-Paernu-159_15,n,2,16-08-18,16-04-19,0.625,L. Zander,16-04-19,0.631944444,T. Moeller,0.306,306,J. Balk,0.63,L. Zander,888.21,559.5723,right,post,NA,5146.76,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_1,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_2,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_3,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_4,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_5,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_6,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_7,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_8,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_9,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_10,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_11,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_12,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_13,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_14,n,1,31-08-18,01-05-19,0.625,L. Zander,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-16,E18-Paernu-16_15,n,1,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,7172.45,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_1,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.268,268,J. Balk,NA,M. Sheffer,2607.64,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_2,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.244,244,J. Balk,NA,M. Sheffer,2466.02,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_3,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.261,261,J. Balk,NA,M. Sheffer,2307.2,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_4,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.272,272,J. Balk,NA,M. Sheffer,2823.37,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_5,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.24,240,J. Balk,NA,M. Sheffer,2617.97,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_6,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.247,247,J. Balk,NA,M. Sheffer,2837.86,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_7,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.268,268,J. Balk,NA,M. Sheffer,2764.12,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_8,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.269,269,J. Balk,NA,M. Sheffer,2805.45,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_9,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.262,262,J. Balk,NA,M. Sheffer,2726.37,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_10,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.261,261,J. Balk,NA,M. Sheffer,2714.09,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_11,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.251,251,J. Balk,NA,M. Sheffer,2745.42,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_12,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.244,244,J. Balk,NA,M. Sheffer,2773.44,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_13,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.254,254,J. Balk,NA,M. Sheffer,2674.02,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_14,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.271,271,J. Balk,NA,M. Sheffer,2775.71,NA,right,post,NA,7184.26,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-161,E18-Paernu-161_15,n,1,05-08-18,05-04-19,0.375,L. Zander,05-04-19,0.375,T. Moeller,0.256,256,J. Balk,NA,M. Sheffer,2692.23,NA,right,post,NA,7184.26,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_1,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.294,294,J. Balk,NA,A.Machnis,556.7,NA,left,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_2,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.28,280,J. Balk,NA,A.Machnis,548.9,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_3,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.261,261,J. Balk,NA,A.Machnis,531.03,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_4,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.29,290,J. Balk,NA,A.Machnis,536.27,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_5,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.263,263,J. Balk,NA,A.Machnis,545.89,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_6,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.256,256,J. Balk,NA,A.Machnis,517.88,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_7,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.274,274,J. Balk,NA,A.Machnis,558.45,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_8,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.267,267,J. Balk,NA,A.Machnis,546.81,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_9,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.285,285,J. Balk,NA,A.Machnis,552.18,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_10,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.275,275,J. Balk,NA,A.Machnis,557.32,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_11,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.267,267,J. Balk,NA,A.Machnis,541.59,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_12,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.284,284,J. Balk,NA,A.Machnis,536.32,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_13,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.278,278,J. Balk,NA,A.Machnis,525.18,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_14,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.282,282,J. Balk,NA,A.Machnis,553.66,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_15,n,1,07-08-18,07-04-19,0.375,M. Sheffer,07-04-19,0.375,T. Moeller,0.284,284,J. Balk,NA,A.Machnis,524.96,NA,right,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_1,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_2,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_3,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_4,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_5,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_6,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_7,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_8,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_9,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_10,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_11,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_12,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_13,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_14,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-19,E18-Paernu-19_15,n,2,25-08-18,25-04-19,0.625,T. Moeller,25-04-19,0.625,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6112.16,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_1,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.254,254,J. Balk,0.63,L. Zander,934.32,588.6216,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_2,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.25,250,J. Balk,0.63,L. Zander,896.72,564.9336,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_3,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.249,249,J. Balk,0.63,L. Zander,912.56,574.9128,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_4,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.237,237,J. Balk,0.63,L. Zander,886.91,558.7533,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_5,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.253,253,J. Balk,0.63,L. Zander,904.73,569.9799,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_6,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.25,250,J. Balk,0.63,L. Zander,903.77,569.3751,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_7,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.236,236,J. Balk,0.63,L. Zander,888.82,559.9566,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_8,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.258,258,J. Balk,0.63,L. Zander,890.03,560.7189,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_9,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.248,248,J. Balk,0.63,L. Zander,873.12,550.0656,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_10,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.25,250,J. Balk,0.63,L. Zander,887.15,558.9045,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_11,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.259,259,J. Balk,0.63,L. Zander,881.24,555.1812,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_12,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.247,247,J. Balk,0.63,L. Zander,871.55,549.0765,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_13,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.238,238,J. Balk,0.63,L. Zander,878.38,553.3794,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_14,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.241,241,J. Balk,0.63,L. Zander,893.77,563.0751,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_15,n,1,11-08-18,11-04-19,0.375,J. Balk,11-04-19,0.375,T. Moeller,0.247,247,J. Balk,0.63,L. Zander,898.03,565.7589,right,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_1,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_2,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_3,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_4,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_5,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_6,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_7,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_8,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_9,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_10,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_11,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_12,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_13,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_14,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-21,E18-Paernu-21_15,n,2,28-08-18,28-04-19,0.375,J. Balk,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6304.75,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_1,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.299,299,J. Balk,0.63,L. Zander,898.16,565.8408,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_2,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.285,285,J. Balk,0.63,L. Zander,955.98,602.2674,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_3,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.284,284,J. Balk,0.63,L. Zander,910.78,573.7914,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_4,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.305,305,J. Balk,0.63,L. Zander,900.61,567.3843,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_5,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.291,291,J. Balk,0.63,L. Zander,890.87,561.2481,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_6,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.3,300,J. Balk,0.63,L. Zander,918.02,578.3526,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_7,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.289,289,J. Balk,0.63,L. Zander,902.73,568.7199,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_8,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.31,310,J. Balk,0.63,L. Zander,936.86,590.2218,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_9,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.315,315,J. Balk,0.63,L. Zander,908,572.04,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_10,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.311,311,J. Balk,0.63,L. Zander,932.37,587.3931,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_11,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.309,309,J. Balk,0.63,L. Zander,921.14,580.3182,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_12,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.318,318,J. Balk,0.63,L. Zander,929.7,585.711,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_13,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.297,297,J. Balk,0.63,L. Zander,919.37,579.2031,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_14,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.292,292,J. Balk,0.63,L. Zander,898.8,566.244,right,post,NA,7025.8,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-22,E18-Paernu-22_15,n,1,16-08-18,16-04-19,0.375,J. Balk,16-04-19,0.375,T. Moeller,0.314,314,J. Balk,0.63,L. Zander,900.84,567.5292,right,post,NA,7025.8,M. Sheffer,NA
