"","ddradID","altID","population_number","population_name","Country","Treatment","X1Ovi_Egg","X1Ovi_Dead","X1Ovi_Living","X2Ovi_Egg","X2Ovi_Dead","X2Ovi_Living","Pigmentation","LegLength","X1Ovi_LegLength","X2Ovi_LegLength","X1Ovi_mass","X2Ovi_mass","dat_filtered$population_number","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19"
"30.11","LtKlPA02_trimmed.sorted","LtKlPA02",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.12","LtKlPA03_trimmed.sorted","LtKlPA03",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.13","LtKlPA04_trimmed.sorted","LtKlPA04",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.14","LtKlPA05_trimmed.sorted","LtKlPA05",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.15","LtKlPA06_trimmed.sorted","LtKlPA06",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.16","LtKlPA07_trimmed.sorted","LtKlPA07",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.17","LtKlPA08_trimmed.sorted","LtKlPA08",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.18","LtKlPA09_trimmed.sorted","LtKlPA09",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.19","LtKlPA10_trimmed.sorted","LtKlPA10",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"31.10","LvLiAC01_trimmed.sorted","LvLiAC01",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.11","LvLiAC02_trimmed.sorted","LvLiAC02",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.12","LvLiAC03_trimmed.sorted","LvLiAC03",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.13","LvLiAC04_trimmed.sorted","LvLiAC04",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.14","LvLiAC05_trimmed.sorted","LvLiAC05",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.15","LvLiAC06_trimmed.sorted","LvLiAC06",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.16","LvLiAC07_trimmed.sorted","LvLiAC07",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.17","LvLiAC08_trimmed.sorted","LvLiAC08",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.18","LvLiAC12_trimmed.sorted","LvLiAC12",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"31.19","LvLiAC13_trimmed.sorted","LvLiAC13",38,"Ainazi","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-5.20421720337919,-0.533542408360974,-1.66588110327761,-0.271700892622422,-0.747452599617433,-0.742300507823566,-0.0338169743536657,0.00779523843873808,0.210233099529768,0.0262952323261197,0.0853380870191435,-0.0519865505914699,-0.0317978455821894,0.0437603031794374,-0.0247420721277036,-0.00616568768158196,0.0145519732525168,-0.00691539566434462,-7.42730460247869e-08
"32.10","LvLpLA01_trimmed.sorted","LvLpLA01",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.11","LvLpLA02_trimmed.sorted","LvLpLA02",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.12","LvLpLA03_trimmed.sorted","LvLpLA03",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.13","LvLpLA08_trimmed.sorted","LvLpLA08",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.14","LvLpLA10_trimmed.sorted","LvLpLA10",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.15","LvLpLA12_trimmed.sorted","LvLpLA12",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.16","LvLpLA13_trimmed.sorted","LvLpLA13",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.17","LvLpLA14_trimmed.sorted","LvLpLA14",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.18","LvLpLA15_trimmed.sorted","LvLpLA15",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"32.19","LvLpLA16_trimmed.sorted","LvLpLA16",36,"Liepaja","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,-2.99417777353908,-1.95708912248906,-0.152644177081411,1.83839007277691,1.33603710289903,0.203192348915689,-0.0663332613483054,-0.0562066712025335,0.0710147358556614,-0.0397841222879123,-0.0474510710463273,0.0259469775366855,0.0239901560996353,0.0585813276256624,-0.0263944929093413,0.035469554684195,-0.0135272960418328,0.0116199649317064,-1.71969305802878e-07
"33.10","LvSaSA01_trimmed.sorted","LvSaSA01",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.11","LvSaSA02_trimmed.sorted","LvSaSA02",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.12","LvSaSA03_trimmed.sorted","LvSaSA03",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.13","LvSaSA04_trimmed.sorted","LvSaSA04",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.14","LvSaSA06_trimmed.sorted","LvSaSA06",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.15","LvSaSA07_trimmed.sorted","LvSaSA07",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.16","LvSaSA08_trimmed.sorted","LvSaSA08",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.17","LvSaSA09_trimmed.sorted","LvSaSA09",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.18","LvSaSA10_trimmed.sorted","LvSaSA10",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"33.19","LvSaSA11_trimmed.sorted","LvSaSA11",37,"Salaspils","Lativa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.56563515058167,-0.996110148752965,-1.29081588766761,-0.647986423116292,-0.235531847920072,-0.244147136440752,-0.243802485178982,-0.032246997407824,0.119400204275748,-0.141608089766092,-0.124777227199993,-0.00605234416863765,-0.0668527798369927,-0.0757423902161654,0.089114041399401,0.00136653050503557,-0.0109139473835666,0.00190407875843301,7.26697205782092e-09
"34.10","PlGPPA01_trimmed.sorted","PlGPPA01",33,"Poznan","Poland","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-2.66885769037167,2.01738322072771,-1.57094122478204,-1.46593055700338,0.0741286590850803,0.542861892029251,0.516792375386351,-0.285295480665248,-0.305191723636723,-0.155559423361065,0.0751086670538229,-0.0547909888645596,-0.113845747936553,0.0140404760934808,0.0133939137744097,0.0143322491596294,-0.00677723599723426,-0.0065672847448011,-5.74803277018128e-08
"34.11","PlGPPA03_trimmed.sorted","PlGPPA03",33,"Poznan","Poland","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-2.66885769037167,2.01738322072771,-1.57094122478204,-1.46593055700338,0.0741286590850803,0.542861892029251,0.516792375386351,-0.285295480665248,-0.305191723636723,-0.155559423361065,0.0751086670538229,-0.0547909888645596,-0.113845747936553,0.0140404760934808,0.0133939137744097,0.0143322491596294,-0.00677723599723426,-0.0065672847448011,-5.74803277018128e-08
"34.12","PlGPPA04_trimmed.sorted","PlGPPA04",33,"Poznan","Poland","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-2.66885769037167,2.01738322072771,-1.57094122478204,-1.46593055700338,0.0741286590850803,0.542861892029251,0.516792375386351,-0.285295480665248,-0.305191723636723,-0.155559423361065,0.0751086670538229,-0.0547909888645596,-0.113845747936553,0.0140404760934808,0.0133939137744097,0.0143322491596294,-0.00677723599723426,-0.0065672847448011,-5.74803277018128e-08
